"Site" "As_ppm" "Temp" "Classification" "organism" "Abundance" "Fraction.Abundance" "GE" "rplB" "Normalized.Abundance.census" "Normalized.Abundance.rplB" "Gene" "Type"
"Cen01" 2.63 14.1 "Recovered" "Rhodothermaceae bacterium RA" 3.335 0.0148 3469.8686759 1144.758 0.000961131475425358 0.00291327948789176 "acr3" "AsRG"
"Cen01" 2.63 14.1 "Recovered" "Acidobacterium capsulatum ATCC 51196" 19.822 0.0878 3469.8686759 1144.758 0.00571260812770058 0.0173154500776583 "acr3" "AsRG"
"Cen01" 2.63 14.1 "Recovered" "Anaerolinea thermophila UNI-1" 2.681 0.0119 3469.8686759 1144.758 0.000772651719824703 0.00234197970226022 "acr3" "AsRG"
"Cen01" 2.63 14.1 "Recovered" "Anaeromyxobacter dehalogenans 2CP-1" 1.153 0.0051 3469.8686759 1144.758 0.000332289232733265 0.00100719977497427 "acr3" "AsRG"
"Cen01" 2.63 14.1 "Recovered" "Levilinea saccharolytica" 1.32 0.0058 3469.8686759 1144.758 0.000380417855340771 0.00115308213613707 "acr3" "AsRG"
"Cen01" 2.63 14.1 "Recovered" "Anaerolineae bacterium CG2_30_64_16" 9.765 0.0433 3469.8686759 1144.758 0.00281422754348684 0.00853018716619582 "acr3" "AsRG"
"Cen01" 2.63 14.1 "Recovered" "Deltaproteobacteria bacterium RIFCSPHIGHO2_01_FULL_43_49" 25.717 0.1139 3469.8686759 1144.758 0.00741151968621107 0.0224650100719977 "acr3" "AsRG"
"Cen01" 2.63 14.1 "Recovered" "Terriglobus roseus DSM 18391" 1.548 0.0069 3469.8686759 1144.758 0.000446126393990541 0.00135225086874256 "acr3" "AsRG"
"Cen01" 2.63 14.1 "Recovered" "Thielavia terrestris NRRL 8126" 3.393 0.015 3469.8686759 1144.758 0.000977846805432756 0.00296394521811597 "acr3" "AsRG"
"Cen01" 2.63 14.1 "Recovered" "Alphaproteobacteria bacterium 62-8" 2.845 0.0126 3469.8686759 1144.758 0.000819915756397344 0.00248524142220452 "acr3" "AsRG"
"Cen01" 2.63 14.1 "Recovered" "Terriglobus saanensis SP1PR4" 2.247 0.01 3469.8686759 1144.758 0.000647574940114177 0.00196286027265151 "acr3" "AsRG"
"Cen01" 2.63 14.1 "Recovered" "Verrucomicrobia bacterium 61-8" 4.765 0.0211 3469.8686759 1144.758 0.00137325081871119 0.00416245180204026 "acr3" "AsRG"
"Cen01" 2.63 14.1 "Recovered" "Rhodomicrobium udaipurense JA643" 2.51 0.0111 3469.8686759 1144.758 0.000723370315837376 0.0021926031528061 "acr3" "AsRG"
"Cen01" 2.63 14.1 "Recovered" "Actinobacteria bacterium RBG_16_68_12" 5.34 0.0237 3469.8686759 1144.758 0.00153896314206039 0.00466474136891815 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Talaromyces marneffei PM1" 4.137 0.0214 4316.23308354 1348.369 0.000958474651375176 0.00306815122566597 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Acidobacterium capsulatum ATCC 51196" 39.838 0.2056 4316.23308354 1348.369 0.00922980738735418 0.0295453247590237 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Chloroflexi bacterium RBG_16_51_9" 3.299 0.017 4316.23308354 1348.369 0.000764323875969713 0.00244665963100605 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Anaerolineae bacterium CG2_30_64_16" 3.764 0.0194 4316.23308354 1348.369 0.000872056704804487 0.00279152071873501 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Deltaproteobacteria bacterium RIFCSPHIGHO2_01_FULL_43_49" 3.945 0.0204 4316.23308354 1348.369 0.000913991418824043 0.00292575697008757 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Nitrospirae bacterium GWD2_57_9" 1.143 0.0059 4316.23308354 1348.369 0.000264814243780959 0.0008476908027402 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Anaerolineae bacterium CG2_30_57_67" 1.991 0.0103 4316.23308354 1348.369 0.000461281854215126 0.00147659876487816 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_60_17" 4.161 0.0215 4316.23308354 1348.369 0.000964035055444067 0.00308595050761327 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Chloroflexi bacterium RBG_13_66_10" 2.629 0.0136 4316.23308354 1348.369 0.000609095929046492 0.00194976300997724 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Armatimonadetes bacterium RBG_16_58_9" 3.787 0.0195 4316.23308354 1348.369 0.000877385425370508 0.0028085783639345 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Nitrospirae bacterium 13_1_40CM_4_62_6" 4.72 0.0244 4316.23308354 1348.369 0.00109354613354867 0.00350052544963582 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28" 3.201 0.0165 4316.23308354 1348.369 0.000741618892688406 0.00237397922972124 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Aspergillus lentulus" 2.478 0.0128 4316.23308354 1348.369 0.000574111720113049 0.00183777586105881 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Candidatus Koribacter versatilis Ellin345" 17.532 0.0905 4316.23308354 1348.369 0.00406187517232526 0.0130023754625032 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Leptolyngbya valderiana BDU 20041" 2.925 0.0151 4316.23308354 1348.369 0.000677674245896154 0.00216928748732728 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Verrucomicrobia bacterium SCN 57-15" 8.746 0.0451 4316.23308354 1348.369 0.00202630391610522 0.00648635499629552 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Chloroflexi bacterium 44-23" 6 0.031 4316.23308354 1348.369 0.00139010101722288 0.00444982048682519 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" 63.238 0.3264 4316.23308354 1348.369 0.0146512013545234 0.0468996246576419 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Candidatus Aminicenantes bacterium RBG_19FT_COMBO_65_30" 1.7 0.0088 4316.23308354 1348.369 0.000393861954879816 0.00126078247126714 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Planctomycetes bacterium GWF2_50_10" 5.076 0.0262 4316.23308354 1348.369 0.00117602546057056 0.00376454813185411 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Anaeromyxobacter sp. PSR-1" 5.92 0.0306 4316.23308354 1348.369 0.00137156633699324 0.00439048954700086 "acr3" "AsRG"
"Cen03" 7.1 14.7 "Recovered" "Actinobacteria bacterium RBG_16_68_12" 3.521 0.0182 4316.23308354 1348.369 0.00081575761360696 0.00261130298901858 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Chloroflexi bacterium RBG_13_66_10" 2.356 0.0054 4092.17106536 976.976 0.000575733507316791 0.00241152290332618 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Deltaproteobacteria bacterium RIFOXYA12_FULL_58_15" 3.115 0.0072 4092.17106536 976.976 0.000761209624487183 0.00318840995070503 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Sorangium cellulosum" 1.414 0.0033 4092.17106536 976.976 0.000345537852014407 0.00144732316863464 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Spirochaetes bacterium RBG_13_68_11" 1.562 0.0036 4092.17106536 976.976 0.000381704473017329 0.00159881102504053 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Anaeromyxobacter sp. K" 1.486 0.0034 4092.17106536 976.976 0.000363132424394207 0.00152101996364291 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Acidobacteria bacterium SCN 69-37" 1.631 0.0038 4092.17106536 976.976 0.000398565938214637 0.00166943712025679 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Anaeromyxobacter sp. PSR-1" 5.425 0.0125 4092.17106536 976.976 0.00132570215500577 0.00555284879055371 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Burkholderia monticola" 2.647 0.0061 4092.17106536 976.976 0.000646844904018482 0.00270938078315127 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Acidobacterium capsulatum ATCC 51196" 71.252 0.1646 4092.17106536 976.976 0.0174117843222988 0.0729311671934623 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Anaeromyxobacter sp. Fw109-5" 2.777 0.0064 4092.17106536 976.976 0.000678612881926455 0.0028424444408051 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Geobacter bemidjiensis Bem" 2.165 0.005 4092.17106536 976.976 0.000529059016698154 0.0022160216832348 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Brevibacillus sp. WF146" 1.45 0.0033 4092.17106536 976.976 0.000354335138204307 0.00148417156613878 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Acidobacteria bacterium DSM 100886" 1.59 0.0037 4092.17106536 976.976 0.000388546806720584 0.00162747088976597 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Anaeromyxobacter dehalogenans 2CP-1" 1.189 0.0027 4092.17106536 976.976 0.000290554813327531 0.0012170206842338 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Anaerolineae bacterium CG2_30_64_16" 4.751 0.011 4092.17106536 976.976 0.00116099740800597 0.00486296490394851 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Candidatus Koribacter versatilis Ellin345" 66.961 0.1547 4092.17106536 976.976 0.0163631966822749 0.0685390429242888 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_36" 4.992 0.0115 4092.17106536 976.976 0.00121989035166614 0.00510964445390675 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Verrucomicrobia bacterium SCN 57-15" 4.532 0.0105 4092.17106536 976.976 0.00110748058368408 0.00463880381913169 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28" 15.289 0.0353 4092.17106536 976.976 0.00373615857103837 0.0156493097066868 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Anaerolinea thermophila UNI-1" 14.841 0.0343 4092.17106536 976.976 0.00362668123178629 0.0151907518710797 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Candidatus Fischerbacteria bacterium RBG_13_37_8" 2.905 0.0067 4092.17106536 976.976 0.000709892121712766 0.00297346096526424 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "mine drainage metagenome" 1.717 0.004 4092.17106536 976.976 0.000419581677446065 0.00175746384762778 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Tepidibacillus sp. HK-1" 2.046 0.0047 4092.17106536 976.976 0.000499979098459318 0.00209421725815168 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Candidatus Handelsmanbacteria bacterium RIFCSPLOWO2_12_FULL_64_10" 5.349 0.0124 4092.17106536 976.976 0.00130713010638265 0.00547505772915609 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Acidobacteriales bacterium 59-55" 4.594 0.0106 4092.17106536 976.976 0.00112263146545558 0.00470226494816659 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Anaeromyxobacter sp. RBG_16_69_14" 3.142 0.0073 4092.17106536 976.976 0.000767807589129608 0.00321604624883313 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Anaeromyxobacter sp. RBG_16_69_14" 1.689 0.0039 4092.17106536 976.976 0.00041273934374281 0.00172880398290234 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" 15.254 0.0352 4092.17106536 976.976 0.0037276056539093 0.01561348487578 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Rhodothermaceae bacterium RA" 1.633 0.0038 4092.17106536 976.976 0.000399054676336298 0.00167148425345147 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Terriglobus roseus" 3.775 0.0087 4092.17106536 976.976 0.00092249320463535 0.00386396390494751 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "candidate division Zixibacteria bacterium SM1_73" 2.245 0.0052 4092.17106536 976.976 0.000548608541564599 0.00229790701102177 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Planctomycetes bacterium GWF2_50_10" 20.659 0.0477 4092.17106536 976.976 0.00504842042769846 0.0211458623343869 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Sphaerobacter thermophilus DSM 20745" 11.034 0.0255 4092.17106536 976.976 0.00269636821720436 0.0112940338350174 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Acidobacteriales bacterium 59-55" 1.713 0.004 4092.17106536 976.976 0.000418604201202743 0.00175336958123843 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Mycobacterium kansasii" 4.954 0.0114 4092.17106536 976.976 0.00121060432735458 0.00507074892320794 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Chloroflexi bacterium 44-23" 1.999 0.0046 4092.17106536 976.976 0.000488493752600282 0.00204610962807684 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Planctomycetes bacterium RBG_13_63_9" 1.36 0.0031 4092.17106536 976.976 0.000332341922729557 0.00139205057237844 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Verrucomicrobia bacterium 61-8" 3.662 0.0085 4092.17106536 976.976 0.000894879500761497 0.00374830087944842 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Candidatus Firestonebacteria bacterium RIFOXYD2_FULL_39_29" 2.727 0.0063 4092.17106536 976.976 0.000666394428884927 0.00279126611093824 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Geobacteraceae bacterium GWC2_58_44" 0.665 0.0015 4092.17106536 976.976 0.00016250542545232 0.000680671787229164 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Oscillatoria nigro-viridis PCC 7112" 1.667 0.0039 4092.17106536 976.976 0.000407363224404537 0.00170628551776093 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Caldilinea aerophila DSM 14535 = NBRC 104270" 1.008 0.0023 4092.17106536 976.976 0.000246324013317201 0.00103175513011579 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Anaerolineae bacterium CG2_30_57_67" 1.779 0.0041 4092.17106536 976.976 0.00043473255921756 0.00182092497666268 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Nitrospirae bacterium GWD2_57_9" 8.126 0.0188 4092.17106536 976.976 0.0019857429883091 0.00831750216996118 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Bdellovibrionales bacterium RIFOXYD1_FULL_53_11" 2.423 0.0056 4092.17106536 976.976 0.000592106234392438 0.00248010186534777 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Nitrospirae bacterium 13_1_40CM_4_62_6" 51.105 0.1181 4092.17106536 976.976 0.0124884808537456 0.0523093709569119 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Armatimonadetes bacterium RBG_16_58_9" 3.353 0.0077 4092.17106536 976.976 0.000819369460964855 0.00343201880087126 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Deltaproteobacteria bacterium RIFCSPHIGHO2_01_FULL_43_49" 10.886 0.0251 4092.17106536 976.976 0.00266020159620144 0.0111425459786116 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Nocardioides sp. Soil797" 3.281 0.0076 4092.17106536 976.976 0.000801774888585055 0.00335832200586299 "acr3" "AsRG"
"Cen04" 3.6 13.3 "Recovered" "Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_60_17" 44.708 0.1033 4092.17106536 976.976 0.0109252519716125 0.0457616154337466 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Terriglobus roseus" 3.661 0.0145 4046.64987597 1152.584 0.000904698976242031 0.00317634116038397 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Actinobacteria bacterium RBG_16_70_17" 4.572 0.0181 4046.64987597 1152.584 0.0011298234688278 0.00396673908365898 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Methylosinus sp. 3S-1" 1.784 0.0071 4046.64987597 1152.584 0.000440858501397373 0.00154782644909178 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Acidobacteriales bacterium 59-55" 9.908 0.0392 4046.64987597 1152.584 0.00244844508511501 0.00859633657937296 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Sorangium cellulosum" 1.849 0.0073 4046.64987597 1152.584 0.000456921171011067 0.00160422147105981 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Mycobacterium kansasii" 4.51 0.0178 4046.64987597 1152.584 0.00111450215319627 0.0039129469088587 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Belnapia rosea" 0.666 0.0026 4046.64987597 1152.584 0.000164580584041844 0.000577832071241662 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Nitrospirae bacterium GWD2_57_9" 1.412 0.0056 4046.64987597 1152.584 0.000348930607608235 0.00122507340029013 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Granulicella mallensis MP5ACTX8" 6.347 0.0251 4046.64987597 1152.584 0.00156845790827866 0.00550675699124749 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Rhodospirillales bacterium 69-11" 4.759 0.0188 4046.64987597 1152.584 0.00117603453371642 0.00412898322378239 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Armatimonadetes bacterium RBG_16_67_12" 3.44 0.0136 4046.64987597 1152.584 0.000850085899555473 0.00298459808569267 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Candidatus Koribacter versatilis Ellin345" 22.496 0.089 4046.64987597 1152.584 0.0055591663943023 0.0195178832952739 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Anaeromyxobacter sp. PSR-1" 2.505 0.0099 4046.64987597 1152.584 0.000619030575112343 0.00217337738507562 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Candidatus Handelsmanbacteria bacterium RIFCSPLOWO2_12_FULL_64_10" 2.559 0.0101 4046.64987597 1152.584 0.000632374946791411 0.00222022863409522 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Chlorobium limicola DSM 245" 1.874 0.0074 4046.64987597 1152.584 0.000463099120862487 0.00162591186412444 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" 11.182 0.0442 4046.64987597 1152.584 0.0027632734095434 0.00970167900994635 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Acidithiobacillales bacterium SM23_46" 3.523 0.0139 4046.64987597 1152.584 0.000870596693062189 0.00305661019066723 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Methylosinus sp. R-45379" 0.847 0.0034 4046.64987597 1152.584 0.00020930894096613 0.000734870517029561 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Anaeromyxobacter sp. PSR-1" 19.116 0.0756 4046.64987597 1152.584 0.00472390757439024 0.0165853421529364 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Planctomycetes bacterium GWF2_50_10" 1.226 0.0048 4046.64987597 1152.584 0.000302966660713666 0.00106369687588931 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Chloroflexi bacterium RBG_16_48_8" 3.002 0.0119 4046.64987597 1152.584 0.000741848218158584 0.00260458239920041 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Candidatus Tectomicrobia bacterium RIFCSPLOWO2_12_FULL_69_37" 2.95 0.0117 4046.64987597 1152.584 0.000728998082467629 0.00255946638162598 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Acidobacterium capsulatum ATCC 51196" 76.068 0.3009 4046.64987597 1152.584 0.0187977715719145 0.0659977927856017 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Geobacillus thermoglucosidasius C56-YS93" 3.434 0.0136 4046.64987597 1152.584 0.000848603191591132 0.00297939239135716 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Candidatus Firestonebacteria bacterium RIFOXYA2_FULL_40_8" 9.482 0.0375 4046.64987597 1152.584 0.0023431728196468 0.00822673228155171 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Candidatus Fischerbacteria bacterium RBG_13_37_8" 2.025 0.008 4046.64987597 1152.584 0.000500413937965068 0.00175692183823478 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_36" 7.215 0.0285 4046.64987597 1152.584 0.00178295632711998 0.00625984743845134 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Deltaproteobacteria bacterium RIFCSPHIGHO2_01_FULL_43_49" 1.982 0.0078 4046.64987597 1152.584 0.000489787864220624 0.00171961436216363 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Bacteroidetes bacterium 46-16" 1.611 0.0064 4046.64987597 1152.584 0.000398107088425543 0.00139772892908456 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Anaeromyxobacter sp. Fw109-5" 1.175 0.0046 4046.64987597 1152.584 0.000290363643016768 0.00101944847403747 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Elusimicrobia bacterium RIFOXYB2_FULL_48_7" 3.221 0.0127 4046.64987597 1152.584 0.000795967058857029 0.00279459024244654 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28" 8.591 0.034 4046.64987597 1152.584 0.00212299068694217 0.00745368667272841 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Elusimicrobia bacterium RIFOXYA12_FULL_51_18" 1.343 0.0053 4046.64987597 1152.584 0.000331879466018314 0.00116520791543176 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Elusimicrobia bacterium GWA2_51_34" 1.802 0.0071 4046.64987597 1152.584 0.000445306625290396 0.00156344353209831 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Thermoactinomyces vulgaris" 2.222 0.0088 4046.64987597 1152.584 0.000549096182794262 0.00192784213558404 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Alphaproteobacteria bacterium 62-8" 1.084 0.0043 4046.64987597 1152.584 0.000267875905557597 0.000940495443282225 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Kaistia sp. SCN 65-12" 1.317 0.0052 4046.64987597 1152.584 0.000325454398172837 0.00114264990664455 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Acidocella sp. MX-AZ02" 0.985 0.0039 4046.64987597 1152.584 0.000243411224145971 0.000854601486746302 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Terriglobus saanensis SP1PR4" 5.217 0.0206 4046.64987597 1152.584 0.00128921457499445 0.00452635122472635 "acr3" "AsRG"
"Cen05" 1.75 14 "Recovered" "Candidatus Edwardsbacteria bacterium RifOxyC12_full_54_24" 4.939 0.0195 4046.64987597 1152.584 0.00122051577264665 0.0042851540538477 "acr3" "AsRG"
